Freq.,IR2,fase
1.94088587759284e+001,-4.00000123305607e+001,-6.98728273774347e-002
1.95884467350605e+001,-4.00000125598095e+001,-7.05193702477276e-002
1.97696964011192e+001,-4.00000127933206e+001,-7.11718959974811e-002
1.99526231496894e+001,-4.00000130311732e+001,-7.18304599993800e-002
2.01372424986245e+001,-4.00000132734481e+001,-7.24951181388523e-002
2.03235701093628e+001,-4.00000135202275e+001,-7.31659268188244e-002
2.05116217882563e+001,-4.00000137715952e+001,-7.38429429645210e-002
2.07014134879111e+001,-4.00000140276364e+001,-7.45262240283085e-002
2.08929613085410e+001,-4.00000142884381e+001,-7.52158279945851e-002
2.10862814993335e+001,-4.00000145540888e+001,-7.59118133847152e-002
2.12813904598278e+001,-4.00000148246786e+001,-7.66142392620106e-002
2.14783047413060e+001,-4.00000151002994e+001,-7.73231652367579e-002
2.16770410481976e+001,-4.00000153810447e+001,-7.80386514712923e-002
2.18776162394962e+001,-4.00000156670099e+001,-7.87607586851198e-002
2.20800473301897e+001,-4.00000159582919e+001,-7.94895481600856e-002
2.22843514927037e+001,-4.00000162549897e+001,-8.02250817455927e-002
2.24905460583585e+001,-4.00000165572039e+001,-8.09674218638674e-002
2.26986485188389e+001,-4.00000168650370e+001,-8.17166315152746e-002
2.29086765276785e+001,-4.00000171785937e+001,-8.24727742836831e-002
2.31206479017567e+001,-4.00000174979803e+001,-8.32359143418807e-002
2.33345806228108e+001,-4.00000178233052e+001,-8.40061164570393e-002
2.35504928389608e+001,-4.00000181546789e+001,-8.47834459962318e-002
2.37684028662495e+001,-4.00000184922138e+001,-8.55679689320003e-002
2.39883291901957e+001,-4.00000188360244e+001,-8.63597518479760e-002
2.42102904673626e+001,-4.00000191862275e+001,-8.71588619445521e-002
2.44343055269405e+001,-4.00000195429419e+001,-8.79653670446091e-002
2.46603933723442e+001,-4.00000199062888e+001,-8.87793355992943e-002
2.48885731828247e+001,-4.00000202763914e+001,-8.96008366938546e-002
2.51188643150966e+001,-4.00000206533753e+001,-9.04299400535245e-002
2.53512863049799e+001,-4.00000210373686e+001,-9.12667160494687e-002
2.55858588690573e+001,-4.00000214285015e+001,-9.21112357047803e-002
2.58226019063468e+001,-4.00000218269069e+001,-9.29635707005353e-002
2.60615354999898e+001,-4.00000222327199e+001,-9.38237933819037e-002
2.63026799189547e+001,-4.00000226460783e+001,-9.46919767643176e-002
2.65460556197563e+001,-4.00000230671224e+001,-9.55681945396977e-002
2.67916832481912e+001,-4.00000234959951e+001,-9.64525210827365e-002
2.70395836410893e+001,-4.00000239328420e+001,-9.73450314572426e-002
2.72897778280813e+001,-4.00000243778114e+001,-9.82458014225425e-002
2.75422870333826e+001,-4.00000248310543e+001,-9.91549074399429e-002
2.77971326775938e+001,-4.00000252927246e+001,-1.00072426679255e-001
2.80543363795181e+001,-4.00000257629790e+001,-1.00998437025376e-001
2.83139199579947e+001,-4.00000262419771e+001,-1.01933017084938e-001
2.85759054337504e+001,-4.00000267298815e+001,-1.02876246193015e-001
2.88403150312670e+001,-4.00000272268578e+001,-1.03828204419894e-001
2.91071711806670e+001,-4.00000277330748e+001,-1.04788972577909e-001
2.93764965196163e+001,-4.00000282487043e+001,-1.05758632228340e-001
2.96483138952444e+001,-4.00000287739212e+001,-1.06737265688377e-001
2.99226463660829e+001,-4.00000293089040e+001,-1.07724956038151e-001
3.01995172040212e+001,-4.00000298538341e+001,-1.08721787127822e-001
3.04789498962809e+001,-4.00000304088967e+001,-1.09727843584750e-001
3.07609681474082e+001,-4.00000309742801e+001,-1.10743210820715e-001
3.10455958812846e+001,-4.00000315501762e+001,-1.11767975039221e-001
3.13328572431569e+001,-4.00000321367806e+001,-1.12802223242856e-001
3.16227766016849e+001,-4.00000327342924e+001,-1.13846043240729e-001
3.19153785510087e+001,-4.00000333429145e+001,-1.14899523655976e-001
3.22106879128355e+001,-4.00000339628534e+001,-1.15962753933330e-001
3.25087297385446e+001,-4.00000345943196e+001,-1.17035824346773e-001
3.28095293113131e+001,-4.00000352375275e+001,-1.18118826007254e-001
3.31131121482603e+001,-4.00000358926955e+001,-1.19211850870476e-001
3.34195040026126e+001,-4.00000365600459e+001,-1.20314991744764e-001
3.37287308658881e+001,-4.00000372398054e+001,-1.21428342299002e-001
3.40408189701013e+001,-4.00000379322048e+001,-1.22551997070649e-001
3.43557947899887e+001,-4.00000386374790e+001,-1.23686051473824e-001
3.46736850452544e+001,-4.00000393558676e+001,-1.24830601807476e-001
3.49945167028370e+001,-4.00000400876145e+001,-1.25985745263623e-001
3.53183169791970e+001,-4.00000408329680e+001,-1.27151579935674e-001
3.56451133426257e+001,-4.00000415921813e+001,-1.28328204826827e-001
3.59749335155755e+001,-4.00000423655121e+001,-1.29515719858548e-001
3.63078054770114e+001,-4.00000431532230e+001,-1.30714225879128e-001
3.66437574647847e+001,-4.00000439555815e+001,-1.31923824672325e-001
3.69828179780280e+001,-4.00000447728599e+001,-1.33144618966081e-001
3.73250157795734e+001,-4.00000456053357e+001,-1.34376712441330e-001
3.76703798983923e+001,-4.00000464532917e+001,-1.35620209740881e-001
3.80189396320575e+001,-4.00000473170157e+001,-1.36875216478390e-001
3.83707245492293e+001,-4.00000481968011e+001,-1.38141839247417e-001
3.87257644921631e+001,-4.00000490929464e+001,-1.39420185630568e-001
