Freq.,IV1,fase
1.54170045294967e+003,-3.95630322436823e+001,-1.15556921974603e+002
1.55596563160519e+003,-3.94978619741592e+001,-1.15351317246709e+002
1.57036280433367e+003,-3.94324702545450e+001,-1.15146898106933e+002
1.58489319246123e+003,-3.93668596547002e+001,-1.14943667879598e+002
1.59955802861479e+003,-3.93010327363296e+001,-1.14741629629243e+002
1.61435855682661e+003,-3.92349920523104e+001,-1.14540786164185e+002
1.62929603263985e+003,-3.91687401460416e+001,-1.14341140040145e+002
1.64437172321506e+003,-3.91022795508130e+001,-1.14142693563922e+002
1.65958690743769e+003,-3.90356127891947e+001,-1.13945448797128e+002
1.67494287602656e+003,-3.89687423724467e+001,-1.13749407559965e+002
1.69044093164339e+003,-3.89016707999490e+001,-1.13554571435049e+002
1.70608238900325e+003,-3.88344005586513e+001,-1.13360941771271e+002
1.72186857498614e+003,-3.87669341225426e+001,-1.13168519687690e+002
1.73780082874951e+003,-3.86992739521406e+001,-1.12977306077466e+002
1.75388050184189e+003,-3.86314224940010e+001,-1.12787301611805e+002
1.77010895831756e+003,-3.85633821802452e+001,-1.12598506743941e+002
1.78648757485219e+003,-3.84951554281087e+001,-1.12410921713131e+002
1.80301774085971e+003,-3.84267446395068e+001,-1.12224546548661e+002
1.81970085861012e+003,-3.83581522006201e+001,-1.12039381073873e+002
1.83653834334849e+003,-3.82893804814987e+001,-1.11855424910193e+002
1.85353162341495e+003,-3.82204318356834e+001,-1.11672677481167e+002
1.87068214036594e+003,-3.81513085998463e+001,-1.11491138016499e+002
1.88799134909644e+003,-3.80820130934483e+001,-1.11310805556085e+002
1.90546071796339e+003,-3.80125476184141e+001,-1.11131678954048e+002
1.92309172891031e+003,-3.79429144588248e+001,-1.10953756882758e+002
1.94088587759293e+003,-3.78731158806272e+001,-1.10777037836849e+002
1.95884467350614e+003,-3.78031541313589e+001,-1.10601520137218e+002
1.97696964011201e+003,-3.77330314398910e+001,-1.10427201935015e+002
1.99526231496903e+003,-3.76627500161856e+001,-1.10254081215608e+002
2.01372424986254e+003,-3.75923120510696e+001,-1.10082155802529e+002
2.03235701093638e+003,-3.75217197160231e+001,-1.09911423361405e+002
2.05116217882572e+003,-3.74509751629838e+001,-1.09741881403856e+002
2.07014134879120e+003,-3.73800805241648e+001,-1.09573527291368e+002
2.08929613085420e+003,-3.73090379118876e+001,-1.09406358239142e+002
2.10862814993345e+003,-3.72378494184286e+001,-1.09240371319908e+002
2.12813904598288e+003,-3.71665171158797e+001,-1.09075563467706e+002
2.14783047413070e+003,-3.70950430560212e+001,-1.08911931481639e+002
2.16770410481986e+003,-3.70234292702090e+001,-1.08749472029587e+002
2.18776162394972e+003,-3.69516777692732e+001,-1.08588181651879e+002
2.20800473301907e+003,-3.68797905434296e+001,-1.08428056764941e+002
2.22843514927048e+003,-3.68077695622026e+001,-1.08269093664885e+002
2.24905460583596e+003,-3.67356167743608e+001,-1.08111288531077e+002
2.26986485188400e+003,-3.66633341078622e+001,-1.07954637429650e+002
2.29086765276795e+003,-3.65909234698118e+001,-1.07799136316976e+002
2.31206479017578e+003,-3.65183867464288e+001,-1.07644781043101e+002
2.33345806228119e+003,-3.64457258030245e+001,-1.07491567355130e+002
2.35504928389620e+003,-3.63729424839903e+001,-1.07339490900563e+002
2.37684028662506e+003,-3.63000386127946e+001,-1.07188547230594e+002
2.39883291901968e+003,-3.62270159919896e+001,-1.07038731803357e+002
2.42102904673637e+003,-3.61538764032271e+001,-1.06890039987123e+002
2.44343055269417e+003,-3.60806216072822e+001,-1.06742467063456e+002
2.46603933723454e+003,-3.60072533440864e+001,-1.06596008230316e+002
2.48885731828259e+003,-3.59337733327682e+001,-1.06450658605109e+002
2.51188643150978e+003,-3.58601832717009e+001,-1.06306413227698e+002
2.53512863049811e+003,-3.57864848385590e+001,-1.06163267063357e+002
2.55858588690585e+003,-3.57126796903810e+001,-1.06021215005677e+002
2.58226019063480e+003,-3.56387694636389e+001,-1.05880251879423e+002
2.60615354999910e+003,-3.55647557743153e+001,-1.05740372443341e+002
2.63026799189559e+003,-3.54906402179856e+001,-1.05601571392914e+002
2.65460556197575e+003,-3.54164243699068e+001,-1.05463843363070e+002
2.67916832481925e+003,-3.53421097851125e+001,-1.05327182930837e+002
2.70395836410906e+003,-3.52676979985128e+001,-1.05191584617951e+002
2.72897778280826e+003,-3.51931905249993e+001,-1.05057042893413e+002
2.75422870333839e+003,-3.51185888595564e+001,-1.04923552175993e+002
2.77971326775951e+003,-3.50438944773754e+001,-1.04791106836692e+002
2.80543363795194e+003,-3.49691088339754e+001,-1.04659701201148e+002
2.83139199579961e+003,-3.48942333653262e+001,-1.04529329551994e+002
2.85759054337518e+003,-3.48192694879774e+001,-1.04399986131173e+002
2.88403150312684e+003,-3.47442185991899e+001,-1.04271665142192e+002
2.91071711806684e+003,-3.46690820770718e+001,-1.04144360752345e+002
2.93764965196177e+003,-3.45938612807172e+001,-1.04018067094873e+002
2.96483138952458e+003,-3.45185575503492e+001,-1.03892778271081e+002
2.99226463660843e+003,-3.44431722074645e+001,-1.03768488352417e+002
3.01995172040226e+003,-3.43677065549822e+001,-1.03645191382489e+002
3.04789498962823e+003,-3.42921618773948e+001,-1.03522881379050e+002
3.07609681474096e+003,-3.42165394409211e+001,-1.03401552335926e+002
3.10455958812861e+003,-3.41408404936624e+001,-1.03281198224908e+002
3.13328572431584e+003,-3.40650662657601e+001,-1.03161812997595e+002
3.16227766016864e+003,-3.39892179695558e+001,-1.03043390587190e+002
3.19153785510102e+003,-3.39132967997523e+001,-1.02925924910259e+002
3.22106879128370e+003,-3.38373039335778e+001,-1.02809409868444e+002
3.25087297385461e+003,-3.37612405309498e+001,-1.02693839350129e+002
3.28095293113146e+003,-3.36851077346420e+001,-1.02579207232074e+002
3.31131121482618e+003,-3.36089066704509e+001,-1.02465507380997e+002
3.34195040026142e+003,-3.35326384473649e+001,-1.02352733655122e+002
3.37287308658897e+003,-3.34563041577333e+001,-1.02240879905686e+002
3.40408189701029e+003,-3.33799048774367e+001,-1.02129939978403e+002
3.43557947899903e+003,-3.33034416660577e+001,-1.02019907714896e+002
3.46736850452560e+003,-3.32269155670524e+001,-1.01910776954079e+002
3.49945167028386e+003,-3.31503276079227e+001,-1.01802541533516e+002
3.53183169791986e+003,-3.30736788003881e+001,-1.01695195290728e+002
3.56451133426274e+003,-3.29969701405583e+001,-1.01588732064479e+002
3.59749335155772e+003,-3.29202026091064e+001,-1.01483145696009e+002
3.63078054770132e+003,-3.28433771714411e+001,-1.01378430030248e+002
3.66437574647864e+003,-3.27664947778794e+001,-1.01274578916985e+002
3.69828179780297e+003,-3.26895563638198e+001,-1.01171586212006e+002
3.73250157795752e+003,-3.26125628499137e+001,-1.01069445778200e+002
3.76703798983940e+003,-3.25355151422383e+001,-1.00968151486629e+002
3.80189396320593e+003,-3.24584141324678e+001,-1.00867697217570e+002
3.83707245492311e+003,-3.23812606980448e+001,-1.00768076861524e+002
3.87257644921650e+003,-3.23040557023509e+001,-1.00669284320189e+002
3.90840895792435e+003,-3.22267999948766e+001,-1.00571313507416e+002
3.94457302075312e+003,-3.21494944113915e+001,-1.00474158350116e+002
3.98107170553531e+003,-3.20721397741119e+001,-1.00377812789157e+002
4.01790810848974e+003,-3.19947368918696e+001,-1.00282270780222e+002
4.05508535448418e+003,-3.19172865602788e+001,-1.00187526294639e+002
4.09260659730045e+003,-3.18397895619020e+001,-1.00093573320189e+002
4.13047501990196e+003,-3.17622466664156e+001,-1.00000405861883e+002
4.16869383470371e+003,-3.16846586307740e+001,-9.99080179427166e+001
4.20726628384480e+003,-3.16070261993730e+001,-9.98164036043936e+001
4.24619563946349e+003,-3.15293501042117e+001,-9.97255569080314e+001
4.28548520397476e+003,-3.14516310650538e+001,-9.96354719348374e+001
4.32513831035046e+003,-3.13738697895875e+001,-9.95461427867631e+001
4.36515832240203e+003,-3.12960669735838e+001,-9.94575635871352e+001
4.40554863506591e+003,-3.12182233010547e+001,-9.93697284812634e+001
4.44631267469147e+003,-3.11403394444087e+001,-9.92826316370270e+001
4.48745389933170e+003,-3.10624160646061e+001,-9.91962672454391e+001
4.52897579903659e+003,-3.09844538113127e+001,-9.91106295211898e+001
4.57088189614914e+003,-3.09064533230520e+001,-9.90257127031697e+001
4.61317574560419e+003,-3.08284152273560e+001,-9.89415110549722e+001
4.65586093522999e+003,-3.07503401409149e+001,-9.88580188653772e+001
4.69894108605256e+003,-3.06722286697255e+001,-9.87752304488154e+001
4.74241985260285e+003,-3.05940814092373e+001,-9.86931401458144e+001
4.78630092322679e+003,-3.05158989444986e+001,-9.86117423234261e+001
4.83058802039814e+003,-3.04376818502999e+001,-9.85310313756372e+001
4.87528490103428e+003,-3.03594306913165e+001,-9.84510017237627e+001
4.92039535681493e+003,-3.02811460222492e+001,-9.83716478168222e+001
4.96592321450379e+003,-3.02028283879641e+001,-9.82929641319005e+001
5.01187233627316e+003,-3.01244783236306e+001,-9.82149451744924e+001
5.05824662003158e+003,-3.00460963548575e+001,-9.81375854788319e+001
5.10504999975450e+003,-2.99676829978285e+001,-9.80608796082076e+001
5.15228644581801e+003,-2.98892387594353e+001,-9.79848221552622e+001
5.19995996533561e+003,-2.98107641374099e+001,-9.79094077422795e+001
5.24807460249818e+003,-2.97322596204549e+001,-9.78346310214566e+001
5.29663443891704e+003,-2.96537256883726e+001,-9.77604866751639e+001
5.34564359397018e+003,-2.95751628121923e+001,-9.76869694161917e+001
5.39510622515175e+003,-2.94965714542965e+001,-9.76140739879851e+001
5.44502652842469e+003,-2.94179520685455e+001,-9.75417951648657e+001
5.49540873857672e+003,-2.93393051003997e+001,-9.74701277522433e+001
5.54625712957959e+003,-2.92606309870420e+001,-9.73990665868153e+001
5.59757601495159e+003,-2.91819301574971e+001,-9.73286065367550e+001
5.64936974812352e+003,-2.91032030327503e+001,-9.72587425018908e+001
5.70164272280797e+003,-2.90244500258646e+001,-9.71894694138732e+001
5.75439937337207e+003,-2.89456715420962e+001,-9.71207822363340e+001
5.80764417521363e+003,-2.88668679790084e+001,-9.70526759650343e+001
5.86138164514080e+003,-2.87880397265847e+001,-9.69851456280048e+001
5.91561634175526e+003,-2.87091871673399e+001,-9.69181862856759e+001
5.97035286583890e+003,-2.86303106764297e+001,-9.68517930310002e+001
6.02559586074411e+003,-2.85514106217591e+001,-9.67859609895665e+001
6.08135001278772e+003,-2.84724873640900e+001,-9.67206853197057e+001
6.13762005164848e+003,-2.83935412571458e+001,-9.66559612125893e+001
6.19441075076836e+003,-2.83145726477167e+001,-9.65917838923206e+001
6.25172692775741e+003,-2.82355818757617e+001,-9.65281486160185e+001
6.30957344480249e+003,-2.81565692745108e+001,-9.64650506738946e+001
6.36795520907972e+003,-2.80775351705646e+001,-9.64024853893244e+001
6.42687717317077e+003,-2.79984798839938e+001,-9.63404481189111e+001
6.48634433548296e+003,-2.79194037284362e+001,-9.62789342525446e+001
6.54636174067333e+003,-2.78403070111936e+001,-9.62179392134537e+001
6.60693448007655e+003,-2.77611900333262e+001,-9.61574584582536e+001
6.66806769213681e+003,-2.76820530897472e+001,-9.60974874769877e+001
6.72976656284378e+003,-2.76028964693144e+001,-9.60380217931643e+001
6.79203632617245e+003,-2.75237204549225e+001,-9.59790569637889e+001
6.85488226452723e+003,-2.74445253235928e+001,-9.59205885793915e+001
6.91830970918998e+003,-2.73653113465619e+001,-9.58626122640495e+001
6.98232404077234e+003,-2.72860787893705e+001,-9.58051236754068e+001
7.04693068967210e+003,-2.72068279119492e+001,-9.57481185046887e+001
7.11213513653393e+003,-2.71275589687045e+001,-9.56915924767128e+001
7.17794291271426e+003,-2.70482722086035e+001,-9.56355413498970e+001
7.24435960075055e+003,-2.69689678752569e+001,-9.55799609162629e+001
7.31139083483483e+003,-2.68896462070020e+001,-9.55248470014374e+001
7.37904230129167e+003,-2.68103074369835e+001,-9.54701954646501e+001
7.44731973906056e+003,-2.67309517932344e+001,-9.54160021987285e+001
7.51622894018273e+003,-2.66515794987550e+001,-9.53622631300903e+001
7.58577575029252e+003,-2.65721907715917e+001,-9.53089742187325e+001
7.65596606911326e+003,-2.64927858249144e+001,-9.52561314582195e+001
7.72680585095772e+003,-2.64133648670928e+001,-9.52037308756674e+001
7.79830110523329e+003,-2.63339281017728e+001,-9.51517685317270e+001
7.87045789695170e+003,-2.62544757279507e+001,-9.51002405205648e+001
7.94328234724354e+003,-2.61750079400477e+001,-9.50491429698417e+001
8.01678063387752e+003,-2.60955249279826e+001,-9.49984720406905e+001
8.09095899178456e+003,-2.60160268772448e+001,-9.49482239276909e+001
8.16582371358667e+003,-2.59365139689656e+001,-9.48983948588442e+001
8.24138115013078e+003,-2.58569863799892e+001,-9.48489810955453e+001
8.31763771102747e+003,-2.57774442829427e+001,-9.47999789325543e+001
8.39459986519474e+003,-2.56978878463059e+001,-9.47513846979664e+001
8.47227414140674e+003,-2.56183172344800e+001,-9.47031947531808e+001
8.55066712884762e+003,-2.55387326078556e+001,-9.46554054928685e+001
8.62978547767050e+003,-2.54591341228807e+001,-9.46080133449389e+001
8.70963589956161e+003,-2.53795219321272e+001,-9.45610147705062e+001
8.79022516830965e+003,-2.52998961843576e+001,-9.45144062638540e+001
8.87156012038043e+003,-2.52202570245908e+001,-9.44681843523994e+001
8.95364765549676e+003,-2.51406045941672e+001,-9.44223455966572e+001
9.03649473722385e+003,-2.50609390308141e+001,-9.43768865902016e+001
9.12010839355994e+003,-2.49812604687097e+001,-9.43318039596293e+001
9.20449571753256e+003,-2.49015690385468e+001,-9.42870943645204e+001
9.28966386780022e+003,-2.48218648675972e+001,-9.42427544973994e+001
9.37562006925967e+003,-2.47421480797738e+001,-9.41987810836955e+001
9.46237161365880e+003,-2.46624187956941e+001,-9.41551708817022e+001
9.54992586021524e+003,-2.45826771327425e+001,-9.41119206825366e+001
9.63829023624060e+003,-2.45029232051323e+001,-9.40690273100979e+001
9.72747223777055e+003,-2.44231571239675e+001,-9.40264876210254e+001
9.81747943020075e+003,-2.43433789973045e+001,-9.39842985046561e+001
9.90831944892859e+003,-2.42635889302135e+001,-9.39424568829811e+001
1.00000000000009e+004,-2.41837870248395e+001,-9.39009597106025e+001
1.00925288607678e+004,-2.41039733804632e+001,-9.38598039746885e+001
1.01859138805421e+004,-2.40241480935618e+001,-9.38189866949282e+001
1.02801629812657e+004,-2.39443112578699e+001,-9.37785049234864e+001
1.03752841581811e+004,-2.38644629644393e+001,-9.37383557449564e+001
1.04712854805100e+004,-2.37846033017002e+001,-9.36985362763126e+001
1.05681750921376e+004,-2.37047323555212e+001,-9.36590436668626e+001
1.06659612123036e+004,-2.36248502092693e+001,-9.36198750981975e+001
1.07646521362994e+004,-2.35449569438708e+001,-9.35810277841416e+001
1.08642562361717e+004,-2.34650526378707e+001,-9.35424989707009e+001
1.09647819614329e+004,-2.33851373674938e+001,-9.35042859360107e+001
1.10662378397777e+004,-2.33052112067044e+001,-9.34663859902811e+001
1.11686324778067e+004,-2.32252742272670e+001,-9.34287964757418e+001
1.12719745617562e+004,-2.31453264988064e+001,-9.33915147665851e+001
1.13762728582354e+004,-2.30653680888686e+001,-9.33545382689075e+001
1.14815362149699e+004,-2.29853990629809e+001,-9.33178644206485e+001
1.15877735615523e+004,-2.29054194847131e+001,-9.32814906915294e+001
1.16949939101998e+004,-2.28254294157382e+001,-9.32454145829877e+001
1.18032063565184e+004,-2.27454289158934e+001,-9.32096336281118e+001
1.19124200802749e+004,-2.26654180432414e+001,-9.31741453915709e+001
1.20226443461753e+004,-2.25853968541317e+001,-9.31389474695446e+001
1.21338885046509e+004,-2.25053654032622e+001,-9.31040374896482e+001
1.22461619926516e+004,-2.24253237437412e+001,-9.30694131108557e+001
1.23594743344463e+004,-2.23452719271492e+001,-9.30350720234208e+001
1.24738351424306e+004,-2.22652100036012e+001,-9.30010119487927e+001
1.25892541179429e+004,-2.21851380218091e+001,-9.29672306395303e+001
1.27057410520866e+004,-2.21050560291448e+001,-9.29337258792118e+001
1.28233058265614e+004,-2.20249640717029e+001,-9.29004954823414e+001
1.29419584145011e+004,-2.19448621943637e+001,-9.28675372942508e+001
1.30617088813197e+004,-2.18647504408574e+001,-9.28348491909978e+001
1.31825673855653e+004,-2.17846288538271e+001,-9.28024290792598e+001
1.33045441797822e+004,-2.17044974748934e+001,-9.27702748962227e+001
1.34276496113799e+004,-2.16243563447184e+001,-9.27383846094653e+001
1.35518941235117e+004,-2.15442055030701e+001,-9.27067562168383e+001
1.36772882559598e+004,-2.14640449888877e+001,-9.26753877463383e+001
1.38038426460302e+004,-2.13838748403461e+001,-9.26442772559761e+001
1.39315680294544e+004,-2.13036950949213e+001,-9.26134228336394e+001
1.40604752413005e+004,-2.12235057894564e+001,-9.25828225969490e+001
1.41905752168923e+004,-2.11433069602263e+001,-9.25524746931100e+001
1.43218789927368e+004,-2.10630986430046e+001,-9.25223772987549e+001
1.44543977074607e+004,-2.09828808731294e+001,-9.24925286197814e+001
1.45881426027549e+004,-2.09026536855691e+001,-9.24629268911826e+001
1.47231250243286e+004,-2.08224171149895e+001,-9.24335703768699e+001
1.48593564228715e+004,-2.07421711958201e+001,-9.24044573694887e+001
1.49968483550252e+004,-2.06619159623205e+001,-9.23755861902268e+001
1.51356124843635e+004,-2.05816514486475e+001,-9.23469551886141e+001
1.52756605823822e+004,-2.05013776889218e+001,-9.23185627423147e+001
1.54170045294971e+004,-2.04210947172947e+001,-9.22904072569107e+001
1.55596563160523e+004,-2.03408025680150e+001,-9.22624871656771e+001
1.57036280433370e+004,-2.02605012754958e+001,-9.22348009293479e+001
1.58489319246127e+004,-2.01801908743811e+001,-9.22073470358735e+001
1.59955802861482e+004,-2.00998713996124e+001,-9.21801240001686e+001
1.61435855682664e+004,-2.00195428864950e+001,-9.21531303638503e+001
1.62929603263988e+004,-1.99392053707647e+001,-9.21263646949675e+001
1.64437172321509e+004,-1.98588588886529e+001,-9.20998255877196e+001
1.65958690743772e+004,-1.97785034769531e+001,-9.20735116621653e+001
1.67494287602660e+004,-1.96981391730859e+001,-9.20474215639217e+001
1.69044093164343e+004,-1.96177660151638e+001,-9.20215539638522e+001
1.70608238900329e+004,-1.95373840420559e+001,-9.19959075577452e+001
1.72186857498618e+004,-1.94569932934518e+001,-9.19704810659805e+001
1.73780082874955e+004,-1.93765938099251e+001,-9.19452732331861e+001
1.75388050184193e+004,-1.92961856329962e+001,-9.19202828278842e+001
1.77010895831759e+004,-1.92157688051944e+001,-9.18955086421249e+001
1.78648757485223e+004,-1.91353433701192e+001,-9.18709494911107e+001
1.80301774085975e+004,-1.90549093725012e+001,-9.18466042128082e+001
1.81970085861016e+004,-1.89744668582613e+001,-9.18224716675500e+001
1.83653834334853e+004,-1.88940158745701e+001,-9.17985507376238e+001
1.85353162341499e+004,-1.88135564699051e+001,-9.17748403268524e+001
1.87068214036599e+004,-1.87330886941077e+001,-9.17513393601602e+001
1.88799134909648e+004,-1.86526125984387e+001,-9.17280467831303e+001
1.90546071796344e+004,-1.85721282356323e+001,-9.17049615615496e+001
1.92309172891035e+004,-1.84916356599495e+001,-9.16820826809429e+001
1.94088587759297e+004,-1.84111349272294e+001,-9.16594091460963e+001
1.95884467350618e+004,-1.83306260949398e+001,-9.16369399805694e+001
1.97696964011206e+004,-1.82501092222252e+001,-9.16146742261973e+001
1.99526231496908e+004,-1.81695843699544e+001,-9.15926109425812e+001
2.01372424986259e+004,-1.80890516007654e+001,-9.15707492065696e+001
2.03235701093642e+004,-1.80085109791095e+001,-9.15490881117285e+001
2.05116217882577e+004,-1.79279625712927e+001,-9.15276267678023e+001
2.07014134879125e+004,-1.78474064455156e+001,-9.15063643001646e+001
2.08929613085425e+004,-1.77668426719112e+001,-9.14852998492599e+001
2.10862814993350e+004,-1.76862713225810e+001,-9.14644325700361e+001
2.12813904598292e+004,-1.76056924716285e+001,-9.14437616313683e+001
2.14783047413075e+004,-1.75251061951904e+001,-9.14232862154742e+001
2.16770410481991e+004,-1.74445125714662e+001,-9.14030055173217e+001
2.18776162394977e+004,-1.73639116807447e+001,-9.13829187440290e+001
2.20800473301912e+004,-1.72833036054288e+001,-9.13630251142571e+001
2.22843514927053e+004,-1.72026884300569e+001,-9.13433238575963e+001
2.24905460583601e+004,-1.71220662413228e+001,-9.13238142139462e+001
2.26986485188405e+004,-1.70414371280919e+001,-9.13044954328902e+001
2.29086765276800e+004,-1.69608011814160e+001,-9.12853667730650e+001
2.31206479017583e+004,-1.68801584945440e+001,-9.12664275015255e+001
2.33345806228124e+004,-1.67995091629309e+001,-9.12476768931060e+001
2.35504928389625e+004,-1.67188532842434e+001,-9.12291142297776e+001
2.37684028662512e+004,-1.66381909583631e+001,-9.12107388000038e+001
2.39883291901973e+004,-1.65575222873858e+001,-9.11925498980931e+001
2.42102904673642e+004,-1.64768473756194e+001,-9.11745468235517e+001
2.44343055269422e+004,-1.63961663295772e+001,-9.11567288804337e+001
2.46603933723459e+004,-1.63154792579693e+001,-9.11390953766933e+001
2.48885731828264e+004,-1.62347862716905e+001,-9.11216456235366e+001
2.51188643150984e+004,-1.61540874838055e+001,-9.11043789347754e+001
2.53512863049817e+004,-1.60733830095299e+001,-9.10872946261836e+001
2.55858588690591e+004,-1.59926729662101e+001,-9.10703920148563e+001
2.58226019063486e+004,-1.59119574732979e+001,-9.10536704185728e+001
2.60615354999916e+004,-1.58312366523240e+001,-9.10371291551649e+001
2.63026799189565e+004,-1.57505106268666e+001,-9.10207675418899e+001
2.65460556197581e+004,-1.56697795225184e+001,-9.10045848948108e+001
2.67916832481931e+004,-1.55890434668499e+001,-9.09885805281822e+001
2.70395836410912e+004,-1.55083025893693e+001,-9.09727537538461e+001
2.72897778280832e+004,-1.54275570214803e+001,-9.09571038806346e+001
2.75422870333845e+004,-1.53468068964359e+001,-9.09416302137831e+001
2.77971326775957e+004,-1.52660523492901e+001,-9.09263320543536e+001
2.80543363795200e+004,-1.51852935168466e+001,-9.09112086986693e+001
2.83139199579967e+004,-1.51045305376039e+001,-9.08962594377608e+001
2.85759054337524e+004,-1.50237635516984e+001,-9.08814835568252e+001
2.88403150312690e+004,-1.49429927008447e+001,-9.08668803346987e+001
2.91071711806691e+004,-1.48622181282730e+001,-9.08524490433433e+001
2.93764965196183e+004,-1.47814399786638e+001,-9.08381889473485e+001
2.96483138952465e+004,-1.47006583980805e+001,-9.08240993034486e+001
2.99226463660850e+004,-1.46198735338996e+001,-9.08101793600565e+001
3.01995172040233e+004,-1.45390855347380e+001,-9.07964283568141e+001
3.04789498962830e+004,-1.44582945503785e+001,-9.07828455241612e+001
3.07609681474103e+004,-1.43775007316934e+001,-9.07694300829216e+001
3.10455958812868e+004,-1.42967042305655e+001,-9.07561812439091e+001
3.13328572431591e+004,-1.42159051998077e+001,-9.07430982075523e+001
3.16227766016871e+004,-1.41351037930803e+001,-9.07301801635393e+001
3.19153785510109e+004,-1.40543001648072e+001,-9.07174262904837e+001
3.22106879128377e+004,-1.39734944700902e+001,-9.07048357556103e+001
3.25087297385468e+004,-1.38926868646216e+001,-9.06924077144632e+001
3.28095293113153e+004,-1.38118775045962e+001,-9.06801413106351e+001
3.31131121482626e+004,-1.37310665466212e+001,-9.06680356755191e+001
3.34195040026149e+004,-1.36502541476263e+001,-9.06560899280820e+001
3.37287308658904e+004,-1.35694404647714e+001,-9.06443031746615e+001
3.40408189701037e+004,-1.34886256553546e+001,-9.06326745087857e+001
3.43557947899911e+004,-1.34078098767197e+001,-9.06212030110152e+001
3.46736850452568e+004,-1.33269932861618e+001,-9.06098877488092e+001
3.49945167028394e+004,-1.32461760408345e+001,-9.05987277764151e+001
3.53183169791994e+004,-1.31653582976553e+001,-9.05877221347800e+001
3.56451133426282e+004,-1.30845402132118e+001,-9.05768698514878e+001
3.59749335155780e+004,-1.30037219436676e+001,-9.05661699407178e+001
3.63078054770140e+004,-1.29229036446686e+001,-9.05556214032272e+001
3.66437574647872e+004,-1.28420854712500e+001,-9.05452232263575e+001
3.69828179780306e+004,-1.27612675777427e+001,-9.05349743840628e+001
3.73250157795760e+004,-1.26804501176816e+001,-9.05248738369615e+001
3.76703798983949e+004,-1.25996332437140e+001,-9.05149205324108e+001
3.80189396320602e+004,-1.25188171075091e+001,-9.05051134046025e+001
3.83707245492320e+004,-1.24380018596687e+001,-9.04954513746820e+001
3.87257644921659e+004,-1.23571876496383e+001,-9.04859333508882e+001
3.90840895792444e+004,-1.22763746256208e+001,-9.04765582287144e+001
3.94457302075321e+004,-1.21955629344905e+001,-9.04673248910904e+001
3.98107170553540e+004,-1.21147527217096e+001,-9.04582322085847e+001
4.01790810848983e+004,-1.20339441312449e+001,-9.04492790396263e+001
4.05508535448427e+004,-1.19531373054883e+001,-9.04404642307460e+001
4.09260659730055e+004,-1.18723323851774e+001,-9.04317866168361e+001
4.13047501990206e+004,-1.17915295093192e+001,-9.04232450214278e+001
4.16869383470380e+004,-1.17107288151153e+001,-9.04148382569872e+001
4.20726628384489e+004,-1.16299304378896e+001,-9.04065651252262e+001
4.24619563946359e+004,-1.15491345110177e+001,-9.03984244174312e+001
4.28548520397486e+004,-1.14683411658601e+001,-9.03904149148060e+001
4.32513831035055e+004,-1.13875505316957e+001,-9.03825353888297e+001
4.36515832240213e+004,-1.13067627356596e+001,-9.03747846016285e+001
4.40554863506601e+004,-1.12259779026827e+001,-9.03671613063606e+001
4.44631267469157e+004,-1.11451961554338e+001,-9.03596642476133e+001
4.48745389933181e+004,-1.10644176142650e+001,-9.03522921618116e+001
4.52897579903670e+004,-1.09836423971590e+001,-9.03450437776380e+001
4.57088189614924e+004,-1.09028706196799e+001,-9.03379178164616e+001
4.61317574560429e+004,-1.08221023949264e+001,-9.03309129927767e+001
4.65586093523009e+004,-1.07413378334881e+001,-9.03240280146497e+001
4.69894108605266e+004,-1.06605770434044e+001,-9.03172615841734e+001
4.74241985260296e+004,-1.05798201301264e+001,-9.03106123979280e+001
4.78630092322690e+004,-1.04990671964821e+001,-9.03040791474480e+001
4.83058802039825e+004,-1.04183183426435e+001,-9.02976605196943e+001
4.87528490103439e+004,-1.03375736660978e+001,-9.02913551975300e+001
4.92039535681505e+004,-1.02568332616206e+001,-9.02851618602002e+001
4.96592321450390e+004,-1.01760972212527e+001,-9.02790791838146e+001
5.01187233627327e+004,-1.00953656342791e+001,-9.02731058418311e+001
5.05824662003169e+004,-1.00146385872114e+001,-9.02672405055416e+001
5.10504999975462e+004,-9.93391616377303e+000,-9.02614818445572e+001
5.15228644581813e+004,-9.85319844488667e+000,-9.02558285272939e+001
5.19995996533573e+004,-9.77248550866535e+000,-9.02502792214564e+001
5.24807460249830e+004,-9.69177743040568e+000,-9.02448325945210e+001
5.29663443891716e+004,-9.61107428258398e+000,-9.02394873142148e+001
5.34564359397030e+004,-9.53037613485510e+000,-9.02342420489931e+001
5.39510622515187e+004,-9.44968305405382e+000,-9.02290954685121e+001
5.44502652842481e+004,-9.36899510419875e+000,-9.02240462440977e+001
5.49540873857685e+004,-9.28831234649888e+000,-9.02190930492086e+001
5.54625712957972e+004,-9.20763483936239e+000,-9.02142345598952e+001
5.59757601495172e+004,-9.12696263840804e+000,-9.02094694552507e+001
5.64936974812365e+004,-9.04629579647871e+000,-9.02047964178569e+001
5.70164272280811e+004,-8.96563436365727e+000,-9.02002141342220e+001
5.75439937337221e+004,-8.88497838728466e+000,-9.01957212952115e+001
5.80764417521377e+004,-8.80432791197999e+000,-9.01913165964705e+001
5.86138164514094e+004,-8.72368297966279e+000,-9.01869987388377e+001
5.91561634175540e+004,-8.64304362957709e+000,-9.01827664287506e+001
5.97035286583903e+004,-8.56240989831752e+000,-9.01786183786414e+001
6.02559586074425e+004,-8.48178181985713e+000,-9.01745533073237e+001
