Freq.,IR2,fase
3.25087297385438e+000,-5.01029237211941e+001,-1.79826648774806e+002
3.28095293113123e+000,-5.01029223111418e+001,-1.79825044805242e+002
3.31131121482595e+000,-5.01029208748751e+001,-1.79823425995158e+002
3.34195040026118e+000,-5.01029194119069e+001,-1.79821792207261e+002
3.37287308658873e+000,-5.01029179217407e+001,-1.79820143302986e+002
3.40408189701005e+000,-5.01029164038709e+001,-1.79818479142487e+002
3.43557947899879e+000,-5.01029148577824e+001,-1.79816799584627e+002
3.46736850452536e+000,-5.01029132829507e+001,-1.79815104486960e+002
3.49945167028361e+000,-5.01029116788413e+001,-1.79813393705726e+002
3.53183169791961e+000,-5.01029100449101e+001,-1.79811667095833e+002
3.56451133426249e+000,-5.01029083806027e+001,-1.79809924510849e+002
3.59749335155747e+000,-5.01029066853542e+001,-1.79808165802987e+002
3.63078054770106e+000,-5.01029049585895e+001,-1.79806390823093e+002
3.66437574647838e+000,-5.01029031997228e+001,-1.79804599420636e+002
3.69828179780271e+000,-5.01029014081571e+001,-1.79802791443690e+002
3.73250157795725e+000,-5.01028995832847e+001,-1.79800966738926e+002
3.76703798983914e+000,-5.01028977244864e+001,-1.79799125151597e+002
3.80189396320566e+000,-5.01028958311314e+001,-1.79797266525524e+002
3.83707245492284e+000,-5.01028939025773e+001,-1.79795390703084e+002
3.87257644921622e+000,-5.01028919381698e+001,-1.79793497525199e+002
3.90840895792407e+000,-5.01028899372423e+001,-1.79791586831316e+002
3.94457302075284e+000,-5.01028878991160e+001,-1.79789658459402e+002
3.98107170553503e+000,-5.01028858230993e+001,-1.79787712245921e+002
4.01790810848945e+000,-5.01028837084878e+001,-1.79785748025829e+002
4.05508535448389e+000,-5.01028815545640e+001,-1.79783765632554e+002
4.09260659730016e+000,-5.01028793605971e+001,-1.79781764897984e+002
4.13047501990167e+000,-5.01028771258428e+001,-1.79779745652453e+002
4.16869383470341e+000,-5.01028748495426e+001,-1.79777707724726e+002
4.20726628384450e+000,-5.01028725309244e+001,-1.79775650941985e+002
4.24619563946319e+000,-5.01028701692014e+001,-1.79773575129815e+002
4.28548520397446e+000,-5.01028677635723e+001,-1.79771480112188e+002
4.32513831035015e+000,-5.01028653132208e+001,-1.79769365711447e+002
4.36515832240172e+000,-5.01028628173157e+001,-1.79767231748295e+002
4.40554863506560e+000,-5.01028602750100e+001,-1.79765078041776e+002
4.44631267469115e+000,-5.01028576854412e+001,-1.79762904409262e+002
4.48745389933139e+000,-5.01028550477307e+001,-1.79760710666436e+002
4.52897579903627e+000,-5.01028523609834e+001,-1.79758496627277e+002
4.57088189614882e+000,-5.01028496242878e+001,-1.79756262104046e+002
4.61317574560386e+000,-5.01028468367155e+001,-1.79754006907265e+002
4.65586093522966e+000,-5.01028439973205e+001,-1.79751730845709e+002
4.69894108605222e+000,-5.01028411051396e+001,-1.79749433726382e+002
4.74241985260252e+000,-5.01028381591914e+001,-1.79747115354505e+002
4.78630092322646e+000,-5.01028351584765e+001,-1.79744775533500e+002
4.83058802039780e+000,-5.01028321019766e+001,-1.79742414064969e+002
4.87528490103394e+000,-5.01028289886549e+001,-1.79740030748683e+002
4.92039535681459e+000,-5.01028258174551e+001,-1.79737625382561e+002
4.96592321450344e+000,-5.01028225873011e+001,-1.79735197762655e+002
5.01187233627280e+000,-5.01028192970970e+001,-1.79732747683131e+002
5.05824662003122e+000,-5.01028159457266e+001,-1.79730274936254e+002
5.10504999975414e+000,-5.01028125320529e+001,-1.79727779312367e+002
5.15228644581765e+000,-5.01028090549175e+001,-1.79725260599878e+002
5.19995996533524e+000,-5.01028055131409e+001,-1.79722718585237e+002
5.24807460249781e+000,-5.01028019055213e+001,-1.79720153052923e+002
5.29663443891666e+000,-5.01027982308348e+001,-1.79717563785421e+002
5.34564359396980e+000,-5.01027944878347e+001,-1.79714950563207e+002
5.39510622515136e+000,-5.01027906752510e+001,-1.79712313164729e+002
5.44502652842430e+000,-5.01027867917903e+001,-1.79709651366387e+002
5.49540873857634e+000,-5.01027828361350e+001,-1.79706964942515e+002
5.54625712957920e+000,-5.01027788069431e+001,-1.79704253665362e+002
5.59757601495120e+000,-5.01027747028476e+001,-1.79701517305072e+002
5.64936974812312e+000,-5.01027705224561e+001,-1.79698755629666e+002
5.70164272280757e+000,-5.01027662643504e+001,-1.79695968405022e+002
5.75439937337167e+000,-5.01027619270858e+001,-1.79693155394853e+002
5.80764417521322e+000,-5.01027575091908e+001,-1.79690316360692e+002
5.86138164514039e+000,-5.01027530091667e+001,-1.79687451061865e+002
5.91561634175484e+000,-5.01027484254866e+001,-1.79684559255478e+002
5.97035286583847e+000,-5.01027437565957e+001,-1.79681640696393e+002
6.02559586074368e+000,-5.01027390009099e+001,-1.79678695137204e+002
6.08135001278728e+000,-5.01027341568158e+001,-1.79675722328223e+002
6.13762005164805e+000,-5.01027292226700e+001,-1.79672722017455e+002
6.19441075076792e+000,-5.01027241967985e+001,-1.79669693950577e+002
6.25172692775697e+000,-5.01027190774965e+001,-1.79666637870916e+002
6.30957344480204e+000,-5.01027138630270e+001,-1.79663553519429e+002
6.36795520907927e+000,-5.01027085516212e+001,-1.79660440634681e+002
6.42687717317031e+000,-5.01027031414770e+001,-1.79657298952822e+002
6.48634433548250e+000,-5.01026976307592e+001,-1.79654128207566e+002
6.54636174067287e+000,-5.01026920175983e+001,-1.79650928130166e+002
6.60693448007608e+000,-5.01026863000899e+001,-1.79647698449395e+002
6.66806769213634e+000,-5.01026804762946e+001,-1.79644438891520e+002
6.72976656284330e+000,-5.01026745442365e+001,-1.79641149180282e+002
6.79203632617197e+000,-5.01026685019035e+001,-1.79637829036870e+002
6.85488226452674e+000,-5.01026623472455e+001,-1.79634478179898e+002
6.91830970918949e+000,-5.01026560781748e+001,-1.79631096325383e+002
6.98232404077185e+000,-5.01026496925648e+001,-1.79627683186721e+002
7.04693068967160e+000,-5.01026431882491e+001,-1.79624238474660e+002
7.11213513653343e+000,-5.01026365630213e+001,-1.79620761897279e+002
7.17794291271375e+000,-5.01026298146340e+001,-1.79617253159961e+002
7.24435960075004e+000,-5.01026229407978e+001,-1.79613711965371e+002
7.31139083483431e+000,-5.01026159391812e+001,-1.79610138013428e+002
7.37904230129115e+000,-5.01026088074089e+001,-1.79606531001282e+002
7.44731973906003e+000,-5.01026015430616e+001,-1.79602890623288e+002
7.51622894018220e+000,-5.01025941436753e+001,-1.79599216570979e+002
7.58577575029199e+000,-5.01025866067398e+001,-1.79595508533042e+002
7.65596606911271e+000,-5.01025789296987e+001,-1.79591766195290e+002
7.72680585095718e+000,-5.01025711099476e+001,-1.79587989240638e+002
7.79830110523274e+000,-5.01025631448341e+001,-1.79584177349076e+002
7.87045789695114e+000,-5.01025550316564e+001,-1.79580330197638e+002
7.94328234724298e+000,-5.01025467676623e+001,-1.79576447460380e+002
8.01678063387695e+000,-5.01025383500488e+001,-1.79572528808352e+002
8.09095899178399e+000,-5.01025297759606e+001,-1.79568573909568e+002
8.16582371358609e+000,-5.01025210424893e+001,-1.79564582428978e+002
8.24138115013019e+000,-5.01025121466727e+001,-1.79560554028443e+002
8.31763771102688e+000,-5.01025030854932e+001,-1.79556488366706e+002
8.39459986519415e+000,-5.01024938558775e+001,-1.79552385099360e+002
8.47227414140614e+000,-5.01024844546949e+001,-1.79548243878823e+002
8.55066712884701e+000,-5.01024748787567e+001,-1.79544064354306e+002
8.62978547766988e+000,-5.01024651248150e+001,-1.79539846171788e+002
8.70963589956099e+000,-5.01024551895613e+001,-1.79535588973981e+002
8.79022516830903e+000,-5.01024450696258e+001,-1.79531292400302e+002
8.87156012037980e+000,-5.01024347615762e+001,-1.79526956086846e+002
8.95364765549613e+000,-5.01024242619163e+001,-1.79522579666351e+002
9.03649473722321e+000,-5.01024135670848e+001,-1.79518162768170e+002
9.12010839355929e+000,-5.01024026734544e+001,-1.79513705018239e+002
9.20449571753191e+000,-5.01023915773306e+001,-1.79509206039046e+002
9.28966386779957e+000,-5.01023802749498e+001,-1.79504665449599e+002
9.37562006925901e+000,-5.01023687624788e+001,-1.79500082865397e+002
9.46237161365814e+000,-5.01023570360132e+001,-1.79495457898393e+002
9.54992586021457e+000,-5.01023450915759e+001,-1.79490790156965e+002
9.63829023623992e+000,-5.01023329251159e+001,-1.79486079245883e+002
9.72747223776987e+000,-5.01023205325073e+001,-1.79481324766275e+002
9.81747943020006e+000,-5.01023079095470e+001,-1.79476526315594e+002
9.90831944892790e+000,-5.01022950519542e+001,-1.79471683487587e+002
1.00000000000002e+001,-5.01022819553685e+001,-1.79466795872255e+002
1.00925288607671e+001,-5.01022686153485e+001,-1.79461863055826e+002
1.01859138805414e+001,-5.01022550273702e+001,-1.79456884620717e+002
1.02801629812650e+001,-5.01022411868257e+001,-1.79451860145497e+002
1.03752841581804e+001,-5.01022270890214e+001,-1.79446789204858e+002
1.04712854805092e+001,-5.01022127291765e+001,-1.79441671369574e+002
1.05681750921368e+001,-5.01021981024216e+001,-1.79436506206466e+002
1.06659612123028e+001,-5.01021832037966e+001,-1.79431293278371e+002
1.07646521362986e+001,-5.01021680282493e+001,-1.79426032144100e+002
1.08642562361709e+001,-5.01021525706338e+001,-1.79420722358404e+002
1.09647819614321e+001,-5.01021368257086e+001,-1.79415363471934e+002
1.10662378397769e+001,-5.01021207881347e+001,-1.79409955031211e+002
1.11686324778059e+001,-5.01021044524742e+001,-1.79404496578579e+002
1.12719745617554e+001,-5.01020878131878e+001,-1.79398987652175e+002
1.13762728582346e+001,-5.01020708646336e+001,-1.79393427785885e+002
1.14815362149691e+001,-5.01020536010651e+001,-1.79387816509308e+002
1.15877735615515e+001,-5.01020360166286e+001,-1.79382153347719e+002
1.16949939101990e+001,-5.01020181053620e+001,-1.79376437822025e+002
1.18032063565176e+001,-5.01019998611925e+001,-1.79370669448728e+002
1.19124200802740e+001,-5.01019812779343e+001,-1.79364847739887e+002
1.20226443461744e+001,-5.01019623492870e+001,-1.79358972203072e+002
1.21338885046501e+001,-5.01019430688330e+001,-1.79353042341331e+002
1.22461619926508e+001,-5.01019234300355e+001,-1.79347057653142e+002
1.23594743344454e+001,-5.01019034262366e+001,-1.79341017632376e+002
1.24738351424297e+001,-5.01018830506545e+001,-1.79334921768251e+002
1.25892541179420e+001,-5.01018622963816e+001,-1.79328769545296e+002
1.27057410520857e+001,-5.01018411563819e+001,-1.79322560443303e+002
1.28233058265605e+001,-5.01018196234889e+001,-1.79316293937287e+002
1.29419584145002e+001,-5.01017976904029e+001,-1.79309969497442e+002
1.30617088813187e+001,-5.01017753496890e+001,-1.79303586589097e+002
1.31825673855644e+001,-5.01017525937738e+001,-1.79297144672673e+002
1.33045441797813e+001,-5.01017294149437e+001,-1.79290643203638e+002
1.34276496113790e+001,-5.01017058053416e+001,-1.79284081632463e+002
1.35518941235107e+001,-5.01016817569646e+001,-1.79277459404575e+002
1.36772882559588e+001,-5.01016572616614e+001,-1.79270775960314e+002
1.38038426460292e+001,-5.01016323111293e+001,-1.79264030734886e+002
1.39315680294534e+001,-5.01016068969113e+001,-1.79257223158317e+002
1.40604752412995e+001,-5.01015810103936e+001,-1.79250352655404e+002
1.41905752168913e+001,-5.01015546428025e+001,-1.79243418645674e+002
1.43218789927358e+001,-5.01015277852015e+001,-1.79236420543329e+002
1.44543977074597e+001,-5.01015004284880e+001,-1.79229357757203e+002
1.45881426027539e+001,-5.01014725633907e+001,-1.79222229690713e+002
1.47231250243276e+001,-5.01014441804660e+001,-1.79215035741809e+002
1.48593564228705e+001,-5.01014152700952e+001,-1.79207775302927e+002
1.49968483550241e+001,-5.01013858224812e+001,-1.79200447760938e+002
1.51356124843625e+001,-5.01013558276447e+001,-1.79193052497096e+002
1.52756605823811e+001,-5.01013252754215e+001,-1.79185588886994e+002
1.54170045294960e+001,-5.01012941554588e+001,-1.79178056300507e+002
1.55596563160512e+001,-5.01012624572116e+001,-1.79170454101743e+002
1.57036280433360e+001,-5.01012301699392e+001,-1.79162781648993e+002
1.58489319246116e+001,-5.01011972827017e+001,-1.79155038294677e+002
1.59955802861471e+001,-5.01011637843561e+001,-1.79147223385291e+002
1.61435855682653e+001,-5.01011296635528e+001,-1.79139336261358e+002
1.62929603263977e+001,-5.01010949087315e+001,-1.79131376257371e+002
1.64437172321498e+001,-5.01010595081176e+001,-1.79123342701738e+002
1.65958690743761e+001,-5.01010234497179e+001,-1.79115234916732e+002
1.67494287602648e+001,-5.01009867213167e+001,-1.79107052218436e+002
1.69044093164331e+001,-5.01009493104719e+001,-1.79098793916685e+002
1.70608238900317e+001,-5.01009112045104e+001,-1.79090459315009e+002
1.72186857498606e+001,-5.01008723905242e+001,-1.79082047710586e+002
1.73780082874943e+001,-5.01008328553658e+001,-1.79073558394174e+002
1.75388050184181e+001,-5.01007925856439e+001,-1.79064990650062e+002
1.77010895831747e+001,-5.01007515677187e+001,-1.79056343756011e+002
1.78648757485210e+001,-5.01007097876977e+001,-1.79047616983195e+002
1.80301774085962e+001,-5.01006672314306e+001,-1.79038809596142e+002
1.81970085861004e+001,-5.01006238845048e+001,-1.79029920852677e+002
1.83653834334840e+001,-5.01005797322403e+001,-1.79020950003865e+002
1.85353162341487e+001,-5.01005347596851e+001,-1.79011896293944e+002
1.87068214036586e+001,-5.01004889516099e+001,-1.79002758960274e+002
1.88799134909635e+001,-5.01004422925030e+001,-1.78993537233270e+002
1.90546071796330e+001,-5.01003947665653e+001,-1.78984230336343e+002
1.92309172891022e+001,-5.01003463577047e+001,-1.78974837485838e+002
1.94088587759284e+001,-5.01002970495307e+001,-1.78965357890973e+002
1.95884467350605e+001,-5.01002468253492e+001,-1.78955790753778e+002
1.97696964011192e+001,-5.01001956681566e+001,-1.78946135269025e+002
1.99526231496894e+001,-5.01001435606342e+001,-1.78936390624173e+002
2.01372424986245e+001,-5.01000904851422e+001,-1.78926555999300e+002
2.03235701093628e+001,-5.01000364237141e+001,-1.78916630567039e+002
2.05116217882563e+001,-5.00999813580503e+001,-1.78906613492513e+002
2.07014134879111e+001,-5.00999252695123e+001,-1.78896503933268e+002
2.08929613085410e+001,-5.00998681391161e+001,-1.78886301039212e+002
2.10862814993335e+001,-5.00998099475262e+001,-1.78876003952543e+002
2.12813904598278e+001,-5.00997506750486e+001,-1.78865611807685e+002
2.14783047413060e+001,-5.00996903016248e+001,-1.78855123731220e+002
2.16770410481976e+001,-5.00996288068245e+001,-1.78844538841821e+002
2.18776162394962e+001,-5.00995661698391e+001,-1.78833856250182e+002
2.20800473301897e+001,-5.00995023694747e+001,-1.78823075058951e+002
2.22843514927037e+001,-5.00994373841448e+001,-1.78812194362657e+002
2.24905460583585e+001,-5.00993711918631e+001,-1.78801213247645e+002
2.26986485188389e+001,-5.00993037702363e+001,-1.78790130792003e+002
2.29086765276785e+001,-5.00992350964565e+001,-1.78778946065490e+002
2.31206479017567e+001,-5.00991651472934e+001,-1.78767658129468e+002
2.33345806228108e+001,-5.00990938990870e+001,-1.78756266036825e+002
2.35504928389608e+001,-5.00990213277388e+001,-1.78744768831910e+002
2.37684028662495e+001,-5.00989474087047e+001,-1.78733165550451e+002
2.39883291901957e+001,-5.00988721169861e+001,-1.78721455219490e+002
2.42102904673626e+001,-5.00987954271220e+001,-1.78709636857303e+002
2.44343055269405e+001,-5.00987173131799e+001,-1.78697709473330e+002
2.46603933723442e+001,-5.00986377487479e+001,-1.78685672068096e+002
2.48885731828247e+001,-5.00985567069251e+001,-1.78673523633140e+002
2.51188643150966e+001,-5.00984741603132e+001,-1.78661263150934e+002
2.53512863049799e+001,-5.00983900810067e+001,-1.78648889594812e+002
2.55858588690573e+001,-5.00983044405845e+001,-1.78636401928888e+002
2.58226019063468e+001,-5.00982172100994e+001,-1.78623799107984e+002
2.60615354999898e+001,-5.00981283600691e+001,-1.78611080077545e+002
2.63026799189547e+001,-5.00980378604662e+001,-1.78598243773568e+002
2.65460556197563e+001,-5.00979456807079e+001,-1.78585289122518e+002
2.67916832481912e+001,-5.00978517896462e+001,-1.78572215041251e+002
2.70395836410893e+001,-5.00977561555573e+001,-1.78559020436933e+002
2.72897778280813e+001,-5.00976587461310e+001,-1.78545704206961e+002
2.75422870333826e+001,-5.00975595284600e+001,-1.78532265238879e+002
2.77971326775938e+001,-5.00974584690289e+001,-1.78518702410301e+002
2.80543363795181e+001,-5.00973555337031e+001,-1.78505014588826e+002
2.83139199579947e+001,-5.00972506877172e+001,-1.78491200631956e+002
2.85759054337504e+001,-5.00971438956636e+001,-1.78477259387016e+002
2.88403150312670e+001,-5.00970351214810e+001,-1.78463189691066e+002
2.91071711806670e+001,-5.00969243284418e+001,-1.78448990370822e+002
2.93764965196163e+001,-5.00968114791403e+001,-1.78434660242568e+002
2.96483138952444e+001,-5.00966965354801e+001,-1.78420198112074e+002
2.99226463660829e+001,-5.00965794586616e+001,-1.78405602774510e+002
3.01995172040212e+001,-5.00964602091689e+001,-1.78390873014360e+002
3.04789498962809e+001,-5.00963387467568e+001,-1.78376007605337e+002
3.07609681474082e+001,-5.00962150304376e+001,-1.78361005310294e+002
3.10455958812846e+001,-5.00960890184670e+001,-1.78345864881142e+002
3.13328572431569e+001,-5.00959606683307e+001,-1.78330585058757e+002
3.16227766016849e+001,-5.00958299367303e+001,-1.78315164572898e+002
3.19153785510087e+001,-5.00956967795688e+001,-1.78299602142113e+002
3.22106879128355e+001,-5.00955611519359e+001,-1.78283896473656e+002
3.25087297385446e+001,-5.00954230080933e+001,-1.78268046263393e+002
3.28095293113131e+001,-5.00952823014596e+001,-1.78252050195717e+002
3.31131121482603e+001,-5.00951389845948e+001,-1.78235906943456e+002
3.34195040026126e+001,-5.00949930091844e+001,-1.78219615167783e+002
3.37287308658881e+001,-5.00948443260239e+001,-1.78203173518126e+002
3.40408189701013e+001,-5.00946928850023e+001,-1.78186580632078e+002
3.43557947899887e+001,-5.00945386350854e+001,-1.78169835135304e+002
3.46736850452544e+001,-5.00943815242993e+001,-1.78152935641449e+002
3.49945167028370e+001,-5.00942214997130e+001,-1.78135880752052e+002
3.53183169791970e+001,-5.00940585074209e+001,-1.78118669056445e+002
3.56451133426257e+001,-5.00938924925255e+001,-1.78101299131668e+002
3.59749335155755e+001,-5.00937233991186e+001,-1.78083769542372e+002
3.63078054770114e+001,-5.00935511702636e+001,-1.78066078840728e+002
3.66437574647847e+001,-5.00933757479764e+001,-1.78048225566332e+002
3.69828179780280e+001,-5.00931970732065e+001,-1.78030208246115e+002
3.73250157795734e+001,-5.00930150858172e+001,-1.78012025394245e+002
3.76703798983923e+001,-5.00928297245665e+001,-1.77993675512035e+002
3.80189396320575e+001,-5.00926409270866e+001,-1.77975157087849e+002
3.83707245492293e+001,-5.00924486298636e+001,-1.77956468597008e+002
3.87257644921631e+001,-5.00922527682165e+001,-1.77937608501695e+002
