Freq.,IR2,fase
1.29419584144998e+000,-1.01796431465282e+002,-9.01490914939613e+001
1.29717927098395e+000,-1.01776431593565e+002,-9.01494351900485e+001
1.30016957803328e+000,-1.01756431733628e+002,-9.01497796724961e+001
1.30316677845229e+000,-1.01736431885537e+002,-9.01501249455970e+001
1.30617088813183e+000,-1.01716432034555e+002,-9.01504710258749e+001
1.30918192299940e+000,-1.01696432151326e+002,-9.01508178924707e+001
1.31219989901920e+000,-1.01676432251917e+002,-9.01511655373260e+001
1.31522483219223e+000,-1.01656432397292e+002,-9.01515140143022e+001
1.31825673855640e+000,-1.01636432528893e+002,-9.01518632899401e+001
1.32129563418657e+000,-1.01616432707876e+002,-9.01522134054359e+001
1.32434153519466e+000,-1.01596432831923e+002,-9.01525642659447e+001
1.32739445772973e+000,-1.01576432977470e+002,-9.01529159738673e+001
1.33045441797808e+000,-1.01556433131919e+002,-9.01532684839812e+001
1.33352143216332e+000,-1.01536433238833e+002,-9.01536217876021e+001
1.33659551654643e+000,-1.01516433374809e+002,-9.01539759133302e+001
1.33967668742593e+000,-1.01496433513339e+002,-9.01543308766982e+001
1.34276496113786e+000,-1.01476433672301e+002,-9.01546866330678e+001
1.34586035405594e+000,-1.01456433825846e+002,-9.01550432341640e+001
1.34896288259164e+000,-1.01436433963184e+002,-9.01554006352425e+001
1.35207256319427e+000,-1.01416434131970e+002,-9.01557588881894e+001
1.35518941235103e+000,-1.01396434249216e+002,-9.01561179478817e+001
1.35831344658715e+000,-1.01376434377556e+002,-9.01564778182734e+001
1.36144468246594e+000,-1.01356434521575e+002,-9.01568385266500e+001
1.36458313658892e+000,-1.01336434700452e+002,-9.01572001001384e+001
1.36772882559584e+000,-1.01316434847268e+002,-9.01575624702341e+001
1.37088176616484e+000,-1.01296434981929e+002,-9.01579256641688e+001
1.37404197501251e+000,-1.01276435124399e+002,-9.01582897206804e+001
1.37720946889394e+000,-1.01256435280447e+002,-9.01586546192167e+001
1.38038426460288e+000,-1.01236435441797e+002,-9.01590203627923e+001
1.38356637897177e+000,-1.01216435614691e+002,-9.01593869427106e+001
1.38675582887188e+000,-1.01196435748890e+002,-9.01597543733615e+001
1.38995263121334e+000,-1.01176435879666e+002,-9.01601226228477e+001
1.39315680294529e+000,-1.01156436042197e+002,-9.01604917759296e+001
1.39636836105593e+000,-1.01136436201260e+002,-9.01608617419799e+001
1.39958732257261e+000,-1.01116436350254e+002,-9.01612325471869e+001
1.40281370456195e+000,-1.01096436510888e+002,-9.01616042406719e+001
1.40604752412990e+000,-1.01076436663015e+002,-9.01619767556661e+001
1.40928879842186e+000,-1.01056436828716e+002,-9.01623501526575e+001
1.41253754462274e+000,-1.01036436974495e+002,-9.01627244109311e+001
1.41579377995707e+000,-1.01016437136783e+002,-9.01630995218469e+001
1.41905752168908e+000,-1.00996437310381e+002,-9.01634755107675e+001
1.42232878712281e+000,-1.00976437462765e+002,-9.01638523684307e+001
1.42560759360218e+000,-1.00956437617074e+002,-9.01642300632998e+001
1.42889395851109e+000,-1.00936437768971e+002,-9.01646086432958e+001
1.43218789927353e+000,-1.00916437928123e+002,-9.01649881219918e+001
1.43548943335364e+000,-1.00896438104362e+002,-9.01653684451560e+001
1.43879857825583e+000,-1.00876438266693e+002,-9.01657496599972e+001
1.44211535152486e+000,-1.00856438425527e+002,-9.01661317686839e+001
1.44543977074592e+000,-1.00836438564246e+002,-9.01665147170737e+001
1.44877185354475e+000,-1.00816438775085e+002,-9.01668985976570e+001
1.45211161758773e+000,-1.00796438906189e+002,-9.01672833106314e+001
1.45545908058195e+000,-1.00776439104255e+002,-9.01676689484375e+001
1.45881426027534e+000,-1.00756439285968e+002,-9.01680554677394e+001
1.46217717445671e+000,-1.00736439422760e+002,-9.01684428370620e+001
1.46554784095590e+000,-1.00716439593785e+002,-9.01688311696066e+001
1.46892627764385e+000,-1.00696439784129e+002,-9.01692203563347e+001
1.47231250243271e+000,-1.00676439952550e+002,-9.01696104429765e+001
1.47570653327588e+000,-1.00656440138305e+002,-9.01700014425016e+001
1.47910838816819e+000,-1.00636440300851e+002,-9.01703933233089e+001
1.48251808514594e+000,-1.00616440466502e+002,-9.01707861310687e+001
1.48593564228699e+000,-1.00596440661592e+002,-9.01711798237656e+001
1.48936107771090e+000,-1.00576440806918e+002,-9.01715744242319e+001
1.49279440957898e+000,-1.00556440969015e+002,-9.01719699344356e+001
1.49623565609442e+000,-1.00536441174651e+002,-9.01723663993008e+001
1.49968483550236e+000,-1.00516441358920e+002,-9.01727637222362e+001
1.50314196609001e+000,-1.00496441523070e+002,-9.01731619803955e+001
1.50660706618673e+000,-1.00476441694677e+002,-9.01735611643884e+001
1.51008015416413e+000,-1.00456441888296e+002,-9.01739612540805e+001
1.51356124843619e+000,-1.00436442066669e+002,-9.01743622825747e+001
1.51705036745932e+000,-1.00416442244929e+002,-9.01747642083124e+001
1.52054752973248e+000,-1.00396442438301e+002,-9.01751670859555e+001
1.52405275379728e+000,-1.00376442623455e+002,-9.01755708843518e+001
1.52756605823806e+000,-1.00356442803231e+002,-9.01759756257861e+001
1.53108746168202e+000,-1.00336442993523e+002,-9.01763812900986e+001
1.53461698279928e+000,-1.00316443159116e+002,-9.01767878780038e+001
1.53815464030302e+000,-1.00296443367524e+002,-9.01771954330794e+001
1.54170045294954e+000,-1.00276443545743e+002,-9.01776038818755e+001
1.54525443953840e+000,-1.00256443723358e+002,-9.01780132990537e+001
1.54881661891247e+000,-1.00236443929938e+002,-9.01784236854009e+001
1.55238700995807e+000,-1.00216444131763e+002,-9.01788349785699e+001
1.55596563160506e+000,-1.00196444308270e+002,-9.01792472313509e+001
1.55955250282694e+000,-1.00176444502321e+002,-9.01796604342061e+001
1.56314764264094e+000,-1.00156444693789e+002,-9.01800745875324e+001
1.56675107010813e+000,-1.00136444913122e+002,-9.01804897334271e+001
1.57036280433354e+000,-1.00116445090673e+002,-9.01809057890305e+001
1.57398286446620e+000,-1.00096445282466e+002,-9.01813228069600e+001
1.57761126969933e+000,-1.00076445469549e+002,-9.01817407873904e+001
1.58124803927037e+000,-1.00056445670652e+002,-9.01821597615384e+001
1.58489319246110e+000,-1.00036445867409e+002,-9.01825796577522e+001
1.58854674859776e+000,-1.00016446078940e+002,-9.01830005480915e+001
1.59220872705115e+000,-9.99964462627570e+001,-9.01834224118744e+001
1.59587914723672e+000,-9.99764464754815e+001,-9.01838452496211e+001
1.59955802861465e+000,-9.99564466752088e+001,-9.01842690408608e+001
1.60324539069002e+000,-9.99364468696643e+001,-9.01846938262332e+001
1.60694125301286e+000,-9.99164470789816e+001,-9.01851195856011e+001
1.61064563517825e+000,-9.98964472745628e+001,-9.01855463086706e+001
1.61435855682647e+000,-9.98764474891455e+001,-9.01859740659328e+001
1.61808003764305e+000,-9.98564477068733e+001,-9.01864027766983e+001
1.62181009735891e+000,-9.98364479243710e+001,-9.01868324709288e+001
1.62554875575047e+000,-9.98164481143745e+001,-9.01872631382268e+001
1.62929603263970e+000,-9.97964483224466e+001,-9.01876948284977e+001
1.63305194789432e+000,-9.97764485458675e+001,-9.01881275312572e+001
1.63681652142779e+000,-9.97564487581900e+001,-9.01885611864011e+001
1.64058977319952e+000,-9.97364489573776e+001,-9.01889958629261e+001
1.64437172321491e+000,-9.97164491655682e+001,-9.01894315308220e+001
1.64816239152549e+000,-9.96964493930070e+001,-9.01898682290274e+001
1.65196179822900e+000,-9.96764496144267e+001,-9.01903059173845e+001
1.65576996346951e+000,-9.96564498168901e+001,-9.01907446050570e+001
1.65958690743754e+000,-9.96364500470056e+001,-9.01911843211242e+001
1.66341265037015e+000,-9.96164502567245e+001,-9.01916250448697e+001
1.66724721255104e+000,-9.95964504811593e+001,-9.01920667758968e+001
1.67109061431069e+000,-9.95764507083142e+001,-9.01925095424218e+001
1.67494287602642e+000,-9.95564509265576e+001,-9.01929533143617e+001
1.67880401812254e+000,-9.95364511480022e+001,-9.01933981103475e+001
1.68267406107045e+000,-9.95164513732212e+001,-9.01938439294363e+001
1.68655302538872e+000,-9.94964515797260e+001,-9.01942907896582e+001
1.69044093164324e+000,-9.94764518152125e+001,-9.01947386711240e+001
1.69433780044731e+000,-9.94564520344178e+001,-9.01951875915721e+001
1.69824365246172e+000,-9.94364522852863e+001,-9.01956375406841e+001
1.70215850839493e+000,-9.94164525116876e+001,-9.01960885358890e+001
1.70608238900310e+000,-9.93964527273475e+001,-9.01965405475361e+001
1.71001531509027e+000,-9.93764529690729e+001,-9.01969936127298e+001
1.71395730750840e+000,-9.93564532162701e+001,-9.01974477487970e+001
1.71790838715757e+000,-9.93364534259206e+001,-9.01979028972619e+001
1.72186857498599e+000,-9.93164536697163e+001,-9.01983591045934e+001
1.72583789199018e+000,-9.92964539164964e+001,-9.01988163690149e+001
1.72981635921508e+000,-9.92764541356289e+001,-9.01992746887156e+001
1.73380399775412e+000,-9.92564543763226e+001,-9.01997340532403e+001
1.73780082874935e+000,-9.92364546310456e+001,-9.02001944982864e+001
1.74180687339159e+000,-9.92164548474801e+001,-9.02006559751048e+001
1.74582215292048e+000,-9.91964551090432e+001,-9.02011185386269e+001
1.74984668862464e+000,-9.91764553302443e+001,-9.02015821584312e+001
1.75388050184174e+000,-9.91564555946238e+001,-9.02020468612579e+001
1.75792361395867e+000,-9.91364558287566e+001,-9.02025126168908e+001
1.76197604641161e+000,-9.91164560716184e+001,-9.02029794515110e+001
1.76603782068614e+000,-9.90964563175805e+001,-9.02034473630938e+001
1.77010895831740e+000,-9.90764565835052e+001,-9.02039163498391e+001
1.77418948089014e+000,-9.90564568309746e+001,-9.02043864322373e+001
1.77827941003890e+000,-9.90364570663666e+001,-9.02048575763146e+001
1.78237876744807e+000,-9.90164573182737e+001,-9.02053298166954e+001
1.78648757485203e+000,-9.89964575712916e+001,-9.02058031465157e+001
1.79060585403527e+000,-9.89764578323376e+001,-9.02062775817056e+001
1.79473362683250e+000,-9.89564580756807e+001,-9.02067530881178e+001
1.79887091512876e+000,-9.89364583415786e+001,-9.02072297089860e+001
1.80301774085955e+000,-9.89164585939083e+001,-9.02077074100826e+001
1.80717412601090e+000,-9.88964588623319e+001,-9.02081862207726e+001
1.81134009261958e+000,-9.88764591222599e+001,-9.02086661428348e+001
1.81551566277311e+000,-9.88564593603955e+001,-9.02091471602334e+001
1.81970085860996e+000,-9.88364596393740e+001,-9.02096292799730e+001
1.82389570231961e+000,-9.88164598922416e+001,-9.02101125300134e+001
1.82810021614272e+000,-9.87964601603762e+001,-9.02105968813879e+001
1.83231442237119e+000,-9.87764604314016e+001,-9.02110823535170e+001
1.83653834334832e+000,-9.87564606933043e+001,-9.02115689347163e+001
1.84077200146893e+000,-9.87364609664298e+001,-9.02120566664935e+001
1.84501541917945e+000,-9.87164612392554e+001,-9.02125455018197e+001
1.84926861897805e+000,-9.86964615218403e+001,-9.02130354556103e+001
1.85353162341479e+000,-9.86764617714007e+001,-9.02135265421038e+001
1.85780445509167e+000,-9.86564620409583e+001,-9.02140187762557e+001
1.86208713666284e+000,-9.86364623200002e+001,-9.02145121287669e+001
1.86637969083464e+000,-9.86164625983414e+001,-9.02150066226579e+001
1.87068214036577e+000,-9.85964628661361e+001,-9.02155022676869e+001
1.87499450806739e+000,-9.85764631557876e+001,-9.02159990480121e+001
1.87931681680324e+000,-9.85564634369206e+001,-9.02164969645026e+001
1.88364908948977e+000,-9.85364637109632e+001,-9.02169960484185e+001
1.88799134909627e+000,-9.85164639899906e+001,-9.02174962750146e+001
1.89234361864495e+000,-9.84964642758228e+001,-9.02179976495800e+001
1.89670592121112e+000,-9.84764645497908e+001,-9.02185001771478e+001
1.90107827992327e+000,-9.84564648453065e+001,-9.02190038716805e+001
1.90546071796322e+000,-9.84364651235544e+001,-9.02195087207846e+001
1.90985325856621e+000,-9.84164654286030e+001,-9.02200147341263e+001
1.91425592502106e+000,-9.83964657119974e+001,-9.02205219161686e+001
1.91866874067026e+000,-9.83764660078837e+001,-9.02210302635728e+001
1.92309172891013e+000,-9.83564662890429e+001,-9.02215397851227e+001
1.92752491319091e+000,-9.83364666000927e+001,-9.02220504859145e+001
1.93196831701690e+000,-9.83164668939711e+001,-9.02225623575283e+001
1.93642196394658e+000,-9.82964671750106e+001,-9.02230754171679e+001
1.94088587759275e+000,-9.82764674882407e+001,-9.02235896530074e+001
1.94536008162263e+000,-9.82564677876309e+001,-9.02241050691009e+001
1.94984459975802e+000,-9.82364680882632e+001,-9.02246216866155e+001
1.95433945577537e+000,-9.82164683751769e+001,-9.02251394888868e+001
1.95884467350596e+000,-9.81964686739038e+001,-9.02256584763087e+001
1.96336027683602e+000,-9.81764689799632e+001,-9.02261786654493e+001
1.96788628970682e+000,-9.81564692891598e+001,-9.02267000644447e+001
1.97242273611482e+000,-9.81364696075483e+001,-9.02272226444728e+001
1.97696964011183e+000,-9.81164699214798e+001,-9.02277464504844e+001
1.98152702580507e+000,-9.80964702276045e+001,-9.02282714534950e+001
1.98609491735734e+000,-9.80764705426202e+001,-9.02287976657371e+001
1.99067333898716e+000,-9.80564708438416e+001,-9.02293250907837e+001
1.99526231496885e+000,-9.80364711582637e+001,-9.02298537366557e+001
1.99986186963271e+000,-9.80164714735863e+001,-9.02303835987240e+001
2.00447202736513e+000,-9.79964717876627e+001,-9.02309146846263e+001
2.00909281260870e+000,-9.79764721083902e+001,-9.02314469898504e+001
2.01372424986236e+000,-9.79564724340796e+001,-9.02319805138456e+001
2.01836636368153e+000,-9.79364727632911e+001,-9.02325152961397e+001
2.02301917867824e+000,-9.79164730948605e+001,-9.02330512917866e+001
2.02768271952125e+000,-9.78964734084852e+001,-9.02335885199362e+001
2.03235701093619e+000,-9.78764737422898e+001,-9.02341270001193e+001
2.03704207770569e+000,-9.78564740667941e+001,-9.02346667072294e+001
2.04173794466950e+000,-9.78364744011293e+001,-9.02352076644198e+001
2.04644463672464e+000,-9.78164747165023e+001,-9.02357498664340e+001
2.05116217882553e+000,-9.77964750516676e+001,-9.02362933205306e+001
2.05589059598411e+000,-9.77764753783801e+001,-9.02368380253239e+001
2.06062991326997e+000,-9.77564757356299e+001,-9.02373839879377e+001
2.06538015581050e+000,-9.77364760576640e+001,-9.02379312143165e+001
2.07014134879101e+000,-9.77164764124372e+001,-9.02384796921228e+001
2.07491351745488e+000,-9.76964767538993e+001,-9.02390294469621e+001
2.07969668710366e+000,-9.76764770933544e+001,-9.02395804541026e+001
2.08449088309726e+000,-9.76564774328089e+001,-9.02401327433358e+001
2.08929613085401e+000,-9.76364777745067e+001,-9.02406862898316e+001
2.09411245585086e+000,-9.76164781115202e+001,-9.02412411230447e+001
2.09893988362349e+000,-9.75964784746746e+001,-9.02417972377336e+001
2.10377843976644e+000,-9.75764788107130e+001,-9.02423546278255e+001
2.10862814993326e+000,-9.75564791695887e+001,-9.02429133036905e+001
2.11348903983661e+000,-9.75364795266795e+001,-9.02434732709589e+001
2.11836113524847e+000,-9.75164798671065e+001,-9.02440345314287e+001
2.12324446200018e+000,-9.74964802503910e+001,-9.02445970838207e+001
2.12813904598268e+000,-9.74764805972818e+001,-9.02451609329914e+001
2.13304491314654e+000,-9.74564809492297e+001,-9.02457260735480e+001
2.13796208950220e+000,-9.74364813107870e+001,-9.02462925262949e+001
2.14289060112002e+000,-9.74164816775460e+001,-9.02468602852066e+001
2.14783047413050e+000,-9.73964820453813e+001,-9.02474293480606e+001
2.15278173472434e+000,-9.73764824013202e+001,-9.02479997238042e+001
2.15774440915263e+000,-9.73564827782736e+001,-9.02485714255072e+001
2.16271852372698e+000,-9.73364831546004e+001,-9.02491444317973e+001
2.16770410481966e+000,-9.73164835181544e+001,-9.02497187589071e+001
2.17270117886371e+000,-9.72964838933147e+001,-9.02502944083498e+001
2.17770977235312e+000,-9.72764842683933e+001,-9.02508713923971e+001
2.18272991184296e+000,-9.72564846320568e+001,-9.02514497045726e+001
2.18776162394952e+000,-9.72364850092363e+001,-9.02520293425104e+001
2.19280493535041e+000,-9.72164854069509e+001,-9.02526103369255e+001
2.19785987278479e+000,-9.71964857877239e+001,-9.02531926476460e+001
2.20292646305342e+000,-9.71764861681548e+001,-9.02537763052924e+001
2.20800473301886e+000,-9.71564865649400e+001,-9.02543613145025e+001
2.21309470960560e+000,-9.71364869416071e+001,-9.02549476719147e+001
2.21819641980018e+000,-9.71164873419657e+001,-9.02555353859920e+001
2.22330989065136e+000,-9.70964877213120e+001,-9.02561244422233e+001
2.22843514927026e+000,-9.70764881149286e+001,-9.02567148598261e+001
2.23357222283049e+000,-9.70564885052482e+001,-9.02573066426772e+001
2.23872113856830e+000,-9.70364889014352e+001,-9.02578997876394e+001
2.24388192378273e+000,-9.70164893040542e+001,-9.02584943059066e+001
2.24905460583574e+000,-9.69964897051774e+001,-9.02590901904291e+001
2.25423921215239e+000,-9.69764900884759e+001,-9.02596874412751e+001
2.25943577022094e+000,-9.69564905075700e+001,-9.02602860664032e+001
2.26464430759302e+000,-9.69364909117302e+001,-9.02608860868052e+001
2.26986485188378e+000,-9.69164913201839e+001,-9.02614874847785e+001
2.27509743077203e+000,-9.68964917435853e+001,-9.02620902604284e+001
2.28034207200038e+000,-9.68764921410368e+001,-9.02626944416439e+001
2.28559880337539e+000,-9.68564925582227e+001,-9.02633000109389e+001
2.29086765276773e+000,-9.68364929806189e+001,-9.02639069679383e+001
2.29614864811232e+000,-9.68164933940725e+001,-9.02645153298698e+001
2.30144181740847e+000,-9.67964938104173e+001,-9.02651250929247e+001
2.30674718872003e+000,-9.67764942245889e+001,-9.02657362530978e+001
2.31206479017555e+000,-9.67564946487994e+001,-9.02663488310987e+001
2.31739464996844e+000,-9.67364950784439e+001,-9.02669628227524e+001
2.32273679635706e+000,-9.67164955007444e+001,-9.02675782237647e+001
2.32809125766496e+000,-9.66964959285932e+001,-9.02681950510186e+001
2.33345806228096e+000,-9.66764963497586e+001,-9.02688132896673e+001
2.33883723865931e+000,-9.66564967859542e+001,-9.02694329565071e+001
2.34422881531988e+000,-9.66364972337972e+001,-9.02700540644193e+001
2.34963282084826e+000,-9.66164976734663e+001,-9.02706765914000e+001
2.35504928389597e+000,-9.65964981022382e+001,-9.02713005536986e+001
2.36047823318053e+000,-9.65764985426272e+001,-9.02719259607523e+001
2.36591969748571e+000,-9.65564989839753e+001,-9.02725528043849e+001
2.37137370566161e+000,-9.65364994325290e+001,-9.02731810937200e+001
2.37684028662483e+000,-9.65164998864580e+001,-9.02738108274318e+001
2.38231946935864e+000,-9.64965003194484e+001,-9.02744420208780e+001
2.38781128291313e+000,-9.64765007797227e+001,-9.02750746663549e+001
2.39331575640534e+000,-9.64565012250076e+001,-9.02757087720534e+001
2.39883291901944e+000,-9.64365016873695e+001,-9.02763443333961e+001
2.40436280000689e+000,-9.64165021416244e+001,-9.02769813619781e+001
2.40990542868655e+000,-9.63965026038225e+001,-9.02776198663556e+001
2.41546083444489e+000,-9.63765030657161e+001,-9.02782598345779e+001
2.42102904673613e+000,-9.63565035193695e+001,-9.02789012781586e+001
2.42661009508237e+000,-9.63365039895479e+001,-9.02795442021793e+001
2.43220400907377e+000,-9.63165044525713e+001,-9.02801886043837e+001
2.43781081836870e+000,-9.62965049335645e+001,-9.02808345063495e+001
2.44343055269392e+000,-9.62765054094387e+001,-9.02814818790909e+001
2.44906324184470e+000,-9.62565058816086e+001,-9.02821307503634e+001
2.45470891568498e+000,-9.62365063597304e+001,-9.02827811180103e+001
2.46036760414758e+000,-9.62165068296591e+001,-9.02834329861637e+001
2.46603933723429e+000,-9.61965073254199e+001,-9.02840863594579e+001
2.47172414501608e+000,-9.61765078094381e+001,-9.02847412382684e+001
2.47742205763324e+000,-9.61565082843761e+001,-9.02853976201416e+001
2.48313310529552e+000,-9.61365087649785e+001,-9.02860555158262e+001
2.48885731828234e+000,-9.61165092582054e+001,-9.02867149325287e+001
2.49459472694290e+000,-9.60965097554482e+001,-9.02873758674480e+001
