Freq.,IR1,fase
5.46185192771086e+005,-7.07282072571061e+001,-8.63319804180346e+001
5.50201253012049e+005,-7.07915817679065e+001,-8.63586819368127e+001
5.54217313253013e+005,-7.08544990748929e+001,-8.63849980274387e+001
5.58233373493977e+005,-7.09169657013943e+001,-8.64109369645504e+001
5.62249433734941e+005,-7.09789880326761e+001,-8.64365067879129e+001
5.66265493975905e+005,-7.10405723197932e+001,-8.64617153106831e+001
5.70281554216869e+005,-7.11017246833104e+001,-8.64865701273273e+001
5.74297614457832e+005,-7.11624511168942e+001,-8.65110786212102e+001
5.78313674698796e+005,-7.12227574907840e+001,-8.65352479718701e+001
5.82329734939760e+005,-7.12826495551442e+001,-8.65590851619959e+001
5.86345795180724e+005,-7.13421329433051e+001,-8.65825969841196e+001
5.90361855421688e+005,-7.14012131748945e+001,-8.66057900470379e+001
5.94377915662652e+005,-7.14598956588666e+001,-8.66286707819761e+001
5.98393975903615e+005,-7.15181856964300e+001,-8.66512454485050e+001
6.02410036144579e+005,-7.15760884838803e+001,-8.66735201402237e+001
6.06426096385543e+005,-7.16336091153409e+001,-8.66955007902181e+001
6.10442156626507e+005,-7.16907525854150e+001,-8.67171931763058e+001
6.14458216867471e+005,-7.17475237917518e+001,-8.67386029260764e+001
6.18474277108434e+005,-7.18039275375316e+001,-8.67597355217377e+001
6.22490337349398e+005,-7.18599685338721e+001,-8.67805963047752e+001
6.26506397590362e+005,-7.19156514021578e+001,-8.68011904804339e+001
6.30522457831326e+005,-7.19709806762978e+001,-8.68215231220295e+001
6.34538518072290e+005,-7.20259608049121e+001,-8.68415991750986e+001
6.38554578313254e+005,-7.20805961534511e+001,-8.68614234613912e+001
6.42570638554217e+005,-7.21348910062493e+001,-8.68810006827168e+001
6.46586698795181e+005,-7.21888495685165e+001,-8.69003354246464e+001
6.50602759036145e+005,-7.22424759682686e+001,-8.69194321600793e+001
6.54618819277109e+005,-7.22957742581993e+001,-8.69382952526791e+001
6.58634879518073e+005,-7.23487484174965e+001,-8.69569289601851e+001
6.62650939759037e+005,-7.24014023536042e+001,-8.69753374376039e+001
6.66667000000000e+005,-7.24537399039314e+001,-8.69935247402866e+001
6.70683060240964e+005,-7.25057648375117e+001,-8.70114948268955e+001
6.74699120481928e+005,-7.25574808566131e+001,-8.70292515622667e+001
6.78715180722892e+005,-7.26088915983015e+001,-8.70467987201706e+001
6.82731240963856e+005,-7.26600006359587e+001,-8.70641399859760e+001
6.86747301204819e+005,-7.27108114807566e+001,-8.70812789592218e+001
6.90763361445783e+005,-7.27613275830887e+001,-8.70982191560984e+001
6.94779421686747e+005,-7.28115523339614e+001,-8.71149640118447e+001
6.98795481927711e+005,-7.28614890663456e+001,-8.71315168830623e+001
7.02811542168675e+005,-7.29111410564898e+001,-8.71478810499507e+001
7.06827602409639e+005,-7.29605115251970e+001,-8.71640597184677e+001
7.10843662650602e+005,-7.30096036390655e+001,-8.71800560224157e+001
7.14859722891566e+005,-7.30584205116953e+001,-8.71958730254587e+001
7.18875783132530e+005,-7.31069652048615e+001,-8.72115137230725e+001
7.22891843373494e+005,-7.31552407296553e+001,-8.72269810444295e+001
7.26907903614458e+005,-7.32032500475935e+001,-8.72422778542217e+001
7.30923963855422e+005,-7.32509960716989e+001,-8.72574069544239e+001
7.34940024096385e+005,-7.32984816675501e+001,-8.72723710859993e+001
7.38956084337349e+005,-7.33457096543044e+001,-8.72871729305504e+001
7.42972144578313e+005,-7.33926828056925e+001,-8.73018151119153e+001
7.46988204819277e+005,-7.34394038509869e+001,-8.73163001977144e+001
7.51004265060241e+005,-7.34858754759455e+001,-8.73306307008463e+001
7.55020325301204e+005,-7.35321003237288e+001,-8.73448090809374e+001
7.59036385542168e+005,-7.35780809957946e+001,-8.73588377457445e+001
7.63052445783132e+005,-7.36238200527687e+001,-8.73727190525145e+001
7.67068506024096e+005,-7.36693200152931e+001,-8.73864553093010e+001
7.71084566265060e+005,-7.37145833648522e+001,-8.74000487762395e+001
7.75100626506024e+005,-7.37596125445783e+001,-8.74135016667846e+001
7.79116686746987e+005,-7.38044099600360e+001,-8.74268161489073e+001
7.83132746987951e+005,-7.38489779799869e+001,-8.74399943462571e+001
7.87148807228915e+005,-7.38933189371351e+001,-8.74530383392878e+001
7.91164867469879e+005,-7.39374351288541e+001,-8.74659501663498e+001
7.95180927710843e+005,-7.39813288178947e+001,-8.74787318247486e+001
7.99196987951807e+005,-7.40250022330762e+001,-8.74913852717730e+001
8.03213048192770e+005,-7.40684575699602e+001,-8.75039124256905e+001
8.07229108433734e+005,-7.41116969915077e+001,-8.75163151667153e+001
8.11245168674698e+005,-7.41547226287198e+001,-8.75285953379462e+001
8.15261228915662e+005,-7.41975365812635e+001,-8.75407547462771e+001
8.19277289156626e+005,-7.42401409180816e+001,-8.75527951632819e+001
8.23293349397589e+005,-7.42825376779882e+001,-8.75647183260719e+001
8.27309409638553e+005,-7.43247288702497e+001,-8.75765259381299e+001
8.31325469879517e+005,-7.43667164751522e+001,-8.75882196701192e+001
8.35341530120481e+005,-7.44085024445550e+001,-8.75998011606700e+001
8.39357590361445e+005,-7.44500887024310e+001,-8.76112720171426e+001
8.43373650602409e+005,-7.44914771453947e+001,-8.76226338163699e+001
8.47389710843372e+005,-7.45326696432174e+001,-8.76338881053779e+001
8.51405771084336e+005,-7.45736680393306e+001,-8.76450364020864e+001
8.55421831325300e+005,-7.46144741513175e+001,-8.76560801959901e+001
8.59437891566264e+005,-7.46550897713933e+001,-8.76670209488201e+001
8.63453951807228e+005,-7.46955166668739e+001,-8.76778600951879e+001
8.67470012048192e+005,-7.47357565806349e+001,-8.76885990432106e+001
8.71486072289155e+005,-7.47758112315588e+001,-8.76992391751198e+001
8.75502132530119e+005,-7.48156823149733e+001,-8.77097818478534e+001
8.79518192771083e+005,-7.48553715030783e+001,-8.77202283936306e+001
8.83534253012047e+005,-7.48948804453645e+001,-8.77305801205127e+001
8.87550313253011e+005,-7.49342107690221e+001,-8.77408383129477e+001
8.91566373493974e+005,-7.49733640793401e+001,-8.77510042323000e+001
8.95582433734938e+005,-7.50123419600969e+001,-8.77610791173670e+001
8.99598493975902e+005,-7.50511459739430e+001,-8.77710641848809e+001
9.03614554216866e+005,-7.50897776627735e+001,-8.77809606299979e+001
9.07630614457830e+005,-7.51282385480944e+001,-8.77907696267736e+001
9.11646674698794e+005,-7.51665301313796e+001,-8.78004923286268e+001
9.15662734939757e+005,-7.52046538944203e+001,-8.78101298687906e+001
9.19678795180721e+005,-7.52426112996675e+001,-8.78196833607519e+001
9.23694855421685e+005,-7.52804037905661e+001,-8.78291538986792e+001
9.27710915662649e+005,-7.53180327918827e+001,-8.78385425578398e+001
9.31726975903613e+005,-7.53554997100260e+001,-8.78478503950059e+001
9.35743036144577e+005,-7.53928059333602e+001,-8.78570784488504e+001
9.39759096385540e+005,-7.54299528325118e+001,-8.78662277403324e+001
9.43775156626504e+005,-7.54669417606707e+001,-8.78752992730732e+001
9.47791216867468e+005,-7.55037740538835e+001,-8.78842940337225e+001
9.51807277108432e+005,-7.55404510313421e+001,-8.78932129923157e+001
9.55823337349396e+005,-7.55769739956652e+001,-8.79020571026217e+001
9.59839397590359e+005,-7.56133442331746e+001,-8.79108273024825e+001
9.63855457831323e+005,-7.56495630141654e+001,-8.79195245141440e+001
9.67871518072287e+005,-7.56856315931711e+001,-8.79281496445787e+001
9.71887578313251e+005,-7.57215512092226e+001,-8.79367035858006e+001
9.75903638554215e+005,-7.57573230861023e+001,-8.79451872151721e+001
9.79919698795179e+005,-7.57929484325932e+001,-8.79536013957033e+001
9.83935759036142e+005,-7.58284284427224e+001,-8.79619469763445e+001
9.87951819277106e+005,-7.58637642960002e+001,-8.79702247922708e+001
9.91967879518070e+005,-7.58989571576541e+001,-8.79784356651608e+001
9.95983939759034e+005,-7.59340081788581e+001,-8.79865804034676e+001
1.00000000000000e+006,-7.59689184969579e+001,-8.79946598026836e+001
